AverageTemperature,City,lat,lon,year,diff
8.134,Charlotte,34.56,-81.73,1999,2.064
5.483,Charlotte,34.56,-81.73,2000,-0.587
5.251,Charlotte,34.56,-81.73,2001,-0.819
6.952,Charlotte,34.56,-81.73,2002,0.882
4.525,Charlotte,34.56,-81.73,2003,-1.545
5.216,Charlotte,34.56,-81.73,2004,-0.854
7.693,Charlotte,34.56,-81.73,2005,1.623
9.145,Charlotte,34.56,-81.73,2006,3.075
7.572,Charlotte,34.56,-81.73,2007,1.502
5.222,Charlotte,34.56,-81.73,2008,-0.848
5.451,Charlotte,34.56,-81.73,2009,-0.619
3.71,Charlotte,34.56,-81.73,2010,-2.36
3.735,Charlotte,34.56,-81.73,2011,-2.335
7.911,Charlotte,34.56,-81.73,2012,1.841
8.678,Charlotte,34.56,-81.73,2013,2.608
5.116,Chattanooga,34.56,-85.62,1960,0
1.731,Chattanooga,34.56,-85.62,1961,-3.385
3.62,Chattanooga,34.56,-85.62,1962,-1.496
1.264,Chattanooga,34.56,-85.62,1963,-3.852
3.658,Chattanooga,34.56,-85.62,1964,-1.458
5.531,Chattanooga,34.56,-85.62,1965,0.415
1.848,Chattanooga,34.56,-85.62,1966,-3.268
5.299,Chattanooga,34.56,-85.62,1967,0.183
3.145,Chattanooga,34.56,-85.62,1968,-1.971
3.493,Chattanooga,34.56,-85.62,1969,-1.623
0.859,Chattanooga,34.56,-85.62,1970,-4.257
4.372,Chattanooga,34.56,-85.62,1971,-0.744
6.708,Chattanooga,34.56,-85.62,1972,1.592
3.904,Chattanooga,34.56,-85.62,1973,-1.212
9.838,Chattanooga,34.56,-85.62,1974,4.722
7.125,Chattanooga,34.56,-85.62,1975,2.009
2.215,Chattanooga,34.56,-85.62,1976,-2.901
-2.299,Chattanooga,34.56,-85.62,1977,-7.415
-0.495,Chattanooga,34.56,-85.62,1978,-5.611
1.036,Chattanooga,34.56,-85.62,1979,-4.08
5.321,Chattanooga,34.56,-85.62,1980,0.205
1.889,Chattanooga,34.56,-85.62,1981,-3.227
2.413,Chattanooga,34.56,-85.62,1982,-2.703
3.607,Chattanooga,34.56,-85.62,1983,-1.509
2.369,Chattanooga,34.56,-85.62,1984,-2.747
0.228,Chattanooga,34.56,-85.62,1985,-4.888
3.595,Chattanooga,34.56,-85.62,1986,-1.521
3.711,Chattanooga,34.56,-85.62,1987,-1.405
2.146,Chattanooga,34.56,-85.62,1988,-2.97
7.303,Chattanooga,34.56,-85.62,1989,2.187
7.855,Chattanooga,34.56,-85.62,1990,2.739
5.244,Chattanooga,34.56,-85.62,1991,0.128
4.972,Chattanooga,34.56,-85.62,1992,-0.144
6.757,Chattanooga,34.56,-85.62,1993,1.641
1.918,Chattanooga,34.56,-85.62,1994,-3.198
5.005,Chattanooga,34.56,-85.62,1995,-0.111
3.531,Chattanooga,34.56,-85.62,1996,-1.585
5.237,Chattanooga,34.56,-85.62,1997,0.121
6.939,Chattanooga,34.56,-85.62,1998,1.823
7.147,Chattanooga,34.56,-85.62,1999,2.031
4.952,Chattanooga,34.56,-85.62,2000,-0.164
2.955,Chattanooga,34.56,-85.62,2001,-2.161
6.006,Chattanooga,34.56,-85.62,2002,0.89
1.938,Chattanooga,34.56,-85.62,2003,-3.178
4.188,Chattanooga,34.56,-85.62,2004,-0.928
7.336,Chattanooga,34.56,-85.62,2005,2.22
8.136,Chattanooga,34.56,-85.62,2006,3.02
5.914,Chattanooga,34.56,-85.62,2007,0.798
3.814,Chattanooga,34.56,-85.62,2008,-1.302
4.244,Chattanooga,34.56,-85.62,2009,-0.872
1.885,Chattanooga,34.56,-85.62,2010,-3.231
2.595,Chattanooga,34.56,-85.62,2011,-2.521
7.43,Chattanooga,34.56,-85.62,2012,2.314
7.215,Chattanooga,34.56,-85.62,2013,2.099
7.394,Chesapeake,36.17,-75.58,1960,0
4.522,Chesapeake,36.17,-75.58,1961,-2.872
6.249,Chesapeake,36.17,-75.58,1962,-1.145
4.61,Chesapeake,36.17,-75.58,1963,-2.784
7.523,Chesapeake,36.17,-75.58,1964,0.129
6.608,Chesapeake,36.17,-75.58,1965,-0.786
4.885,Chesapeake,36.17,-75.58,1966,-2.509
8.482,Chesapeake,36.17,-75.58,1967,1.088
4.501,Chesapeake,36.17,-75.58,1968,-2.893
5.142,Chesapeake,36.17,-75.58,1969,-2.252
2.887,Chesapeake,36.17,-75.58,1970,-4.507
4.793,Chesapeake,36.17,-75.58,1971,-2.601
9.519,Chesapeake,36.17,-75.58,1972,2.125
6.734,Chesapeake,36.17,-75.58,1973,-0.66
11.63,Chesapeake,36.17,-75.58,1974,4.236
9.139,Chesapeake,36.17,-75.58,1975,1.745
5.693,Chesapeake,36.17,-75.58,1976,-1.701
0.47,Chesapeake,36.17,-75.58,1977,-6.924
4.218,Chesapeake,36.17,-75.58,1978,-3.176
6.334,Chesapeake,36.17,-75.58,1979,-1.06
6.514,Chesapeake,36.17,-75.58,1980,-0.88
2.604,Chesapeake,36.17,-75.58,1981,-4.79
3.927,Chesapeake,36.17,-75.58,1982,-3.467
6.44,Chesapeake,36.17,-75.58,1983,-0.954
4.251,Chesapeake,36.17,-75.58,1984,-3.143
3.53,Chesapeake,36.17,-75.58,1985,-3.864
6.107,Chesapeake,36.17,-75.58,1986,-1.287
6.217,Chesapeake,36.17,-75.58,1987,-1.177
4.417,Chesapeake,36.17,-75.58,1988,-2.977
8.813,Chesapeake,36.17,-75.58,1989,1.419
10.127,Chesapeake,36.17,-75.58,1990,2.733
8.174,Chesapeake,36.17,-75.58,1991,0.78
7.725,Chesapeake,36.17,-75.58,1992,0.331
8.713,Chesapeake,36.17,-75.58,1993,1.319
4.703,Chesapeake,36.17,-75.58,1994,-2.691
8.097,Chesapeake,36.17,-75.58,1995,0.703
5.92,Chesapeake,36.17,-75.58,1996,-1.474
6.847,Chesapeake,36.17,-75.58,1997,-0.547
9.432,Chesapeake,36.17,-75.58,1998,2.038
9.36,Chesapeake,36.17,-75.58,1999,1.966
6.189,Chesapeake,36.17,-75.58,2000,-1.205
6.261,Chesapeake,36.17,-75.58,2001,-1.133
9.08,Chesapeake,36.17,-75.58,2002,1.686
4.163,Chesapeake,36.17,-75.58,2003,-3.231
4.628,Chesapeake,36.17,-75.58,2004,-2.766
7.144,Chesapeake,36.17,-75.58,2005,-0.25
10.165,Chesapeake,36.17,-75.58,2006,2.771
9.575,Chesapeake,36.17,-75.58,2007,2.181
7.366,Chesapeake,36.17,-75.58,2008,-0.028
5.675,Chesapeake,36.17,-75.58,2009,-1.719
4.77,Chesapeake,36.17,-75.58,2010,-2.624
4.425,Chesapeake,36.17,-75.58,2011,-2.969
9.07,Chesapeake,36.17,-75.58,2012,1.676
8.081,Chesapeake,36.17,-75.58,2013,0.687
1.402,Chicago,42.59,-87.27,1960,0
-1.103,Chicago,42.59,-87.27,1961,-2.505
-3.386,Chicago,42.59,-87.27,1962,-4.788
-6.042,Chicago,42.59,-87.27,1963,-7.444
2.563,Chicago,42.59,-87.27,1964,1.161
-0.696,Chicago,42.59,-87.27,1965,-2.098
-3.49,Chicago,42.59,-87.27,1966,-4.892
1.688,Chicago,42.59,-87.27,1967,0.286
-0.7,Chicago,42.59,-87.27,1968,-2.102
-1.794,Chicago,42.59,-87.27,1969,-3.196
-4.081,Chicago,42.59,-87.27,1970,-5.483
-3.572,Chicago,42.59,-87.27,1971,-4.974
-2.1,Chicago,42.59,-87.27,1972,-3.502
2,Chicago,42.59,-87.27,1973,0.598
0.139,Chicago,42.59,-87.27,1974,-1.263
1.389,Chicago,42.59,-87.27,1975,-0.013
-2.536,Chicago,42.59,-87.27,1976,-3.938
-7.757,Chicago,42.59,-87.27,1977,-9.159
-3.951,Chicago,42.59,-87.27,1978,-5.353
-5.934,Chicago,42.59,-87.27,1979,-7.336
-0.499,Chicago,42.59,-87.27,1980,-1.901
-1.192,Chicago,42.59,-87.27,1981,-2.594
-5.495,Chicago,42.59,-87.27,1982,-6.897
1.796,Chicago,42.59,-87.27,1983,0.394
-2.847,Chicago,42.59,-87.27,1984,-4.249
-3.413,Chicago,42.59,-87.27,1985,-4.815
-0.079,Chicago,42.59,-87.27,1986,-1.481
1.087,Chicago,42.59,-87.27,1987,-0.315
-2.199,Chicago,42.59,-87.27,1988,-3.601
3.987,Chicago,42.59,-87.27,1989,2.585
4.699,Chicago,42.59,-87.27,1990,3.297
-1.574,Chicago,42.59,-87.27,1991,-2.976
2.179,Chicago,42.59,-87.27,1992,0.777
1.03,Chicago,42.59,-87.27,1993,-0.372
-4.961,Chicago,42.59,-87.27,1994,-6.363
0.129,Chicago,42.59,-87.27,1995,-1.273
-1.288,Chicago,42.59,-87.27,1996,-2.69
-2.269,Chicago,42.59,-87.27,1997,-3.671
2.66,Chicago,42.59,-87.27,1998,1.258
-1.71,Chicago,42.59,-87.27,1999,-3.112
0.137,Chicago,42.59,-87.27,2000,-1.265
0.598,Chicago,42.59,-87.27,2001,-0.804
4.03,Chicago,42.59,-87.27,2002,2.628
-1.799,Chicago,42.59,-87.27,2003,-3.201
-2.383,Chicago,42.59,-87.27,2004,-3.785
-0.167,Chicago,42.59,-87.27,2005,-1.569
6.043,Chicago,42.59,-87.27,2006,4.641
2.374,Chicago,42.59,-87.27,2007,0.972
0.332,Chicago,42.59,-87.27,2008,-1.07
-4.299,Chicago,42.59,-87.27,2009,-5.701
-0.595,Chicago,42.59,-87.27,2010,-1.997
-1.582,Chicago,42.59,-87.27,2011,-2.984
2.67,Chicago,42.59,-87.27,2012,1.268
1.056,Chicago,42.59,-87.27,2013,-0.346
0.327,Cincinnati,39.38,-85.32,1960,0
-3.812,Cincinnati,39.38,-85.32,1961,-4.139
-3.024,Cincinnati,39.38,-85.32,1962,-3.351
-5.994,Cincinnati,39.38,-85.32,1963,-6.321
-0.465,Cincinnati,39.38,-85.32,1964,-0.792
-1.455,Cincinnati,39.38,-85.32,1965,-1.782
-4.318,Cincinnati,39.38,-85.32,1966,-4.645
0.464,Cincinnati,39.38,-85.32,1967,0.137
-3.882,Cincinnati,39.38,-85.32,1968,-4.209
-2.829,Cincinnati,39.38,-85.32,1969,-3.156
-5.825,Cincinnati,39.38,-85.32,1970,-6.152
-3.756,Cincinnati,39.38,-85.32,1971,-4.083
-1.629,Cincinnati,39.38,-85.32,1972,-1.956
-0.439,Cincinnati,39.38,-85.32,1973,-0.766
0.43,Cincinnati,39.38,-85.32,1974,0.103
0.872,Cincinnati,39.38,-85.32,1975,0.545
-3.41,Cincinnati,39.38,-85.32,1976,-3.737
-11.071,Cincinnati,39.38,-85.32,1977,-11.398
-7.37,Cincinnati,39.38,-85.32,1978,-7.697
-6.771,Cincinnati,39.38,-85.32,1979,-7.098
-1.239,Cincinnati,39.38,-85.32,1980,-1.566
-3.958,Cincinnati,39.38,-85.32,1981,-4.285
-5.982,Cincinnati,39.38,-85.32,1982,-6.309
-0.44,Cincinnati,39.38,-85.32,1983,-0.767
-4.719,Cincinnati,39.38,-85.32,1984,-5.046
-5.588,Cincinnati,39.38,-85.32,1985,-5.915
-1.298,Cincinnati,39.38,-85.32,1986,-1.625
-1.603,Cincinnati,39.38,-85.32,1987,-1.93
-3.354,Cincinnati,39.38,-85.32,1988,-3.681
2.432,Cincinnati,39.38,-85.32,1989,2.105
3.301,Cincinnati,39.38,-85.32,1990,2.974
-1.763,Cincinnati,39.38,-85.32,1991,-2.09
-0.217,Cincinnati,39.38,-85.32,1992,-0.544
0.352,Cincinnati,39.38,-85.32,1993,0.025
-5.542,Cincinnati,39.38,-85.32,1994,-5.869
-1.218,Cincinnati,39.38,-85.32,1995,-1.545
-3.043,Cincinnati,39.38,-85.32,1996,-3.37
-3.37,Cincinnati,39.38,-85.32,1997,-3.697
2.701,Cincinnati,39.38,-85.32,1998,2.374
-1.129,Cincinnati,39.38,-85.32,1999,-1.456
-2.292,Cincinnati,39.38,-85.32,2000,-2.619
-1.8,Cincinnati,39.38,-85.32,2001,-2.127
1.966,Cincinnati,39.38,-85.32,2002,1.639
-4.726,Cincinnati,39.38,-85.32,2003,-5.053
-3.237,Cincinnati,39.38,-85.32,2004,-3.564
0.238,Cincinnati,39.38,-85.32,2005,-0.089
4.648,Cincinnati,39.38,-85.32,2006,4.321
1.244,Cincinnati,39.38,-85.32,2007,0.917
-1.509,Cincinnati,39.38,-85.32,2008,-1.836
-4.412,Cincinnati,39.38,-85.32,2009,-4.739
-3.517,Cincinnati,39.38,-85.32,2010,-3.844
-3.725,Cincinnati,39.38,-85.32,2011,-4.052
1.023,Cincinnati,39.38,-85.32,2012,0.696
-0.254,Cincinnati,39.38,-85.32,2013,-0.581
3.786,Clarksville,36.17,-87.51,1960,0
0.424,Clarksville,36.17,-87.51,1961,-3.362
1.373,Clarksville,36.17,-87.51,1962,-2.413
-1.006,Clarksville,36.17,-87.51,1963,-4.792
3.048,Clarksville,36.17,-87.51,1964,-0.738
4.121,Clarksville,36.17,-87.51,1965,0.335
-0.108,Clarksville,36.17,-87.51,1966,-3.894
4.447,Clarksville,36.17,-87.51,1967,0.661
1.024,Clarksville,36.17,-87.51,1968,-2.762
2.357,Clarksville,36.17,-87.51,1969,-1.429
-1.004,Clarksville,36.17,-87.51,1970,-4.79
2.226,Clarksville,36.17,-87.51,1971,-1.56
4.228,Clarksville,36.17,-87.51,1972,0.442
2.197,Clarksville,36.17,-87.51,1973,-1.589
6.459,Clarksville,36.17,-87.51,1974,2.673
5.256,Clarksville,36.17,-87.51,1975,1.47
1.171,Clarksville,36.17,-87.51,1976,-2.615
-5.209,Clarksville,36.17,-87.51,1977,-8.995
-2.957,Clarksville,36.17,-87.51,1978,-6.743
-2.023,Clarksville,36.17,-87.51,1979,-5.809
3.823,Clarksville,36.17,-87.51,1980,0.037
0.428,Clarksville,36.17,-87.51,1981,-3.358
0.36,Clarksville,36.17,-87.51,1982,-3.426
2.484,Clarksville,36.17,-87.51,1983,-1.302
-0.259,Clarksville,36.17,-87.51,1984,-4.045
-2.154,Clarksville,36.17,-87.51,1985,-5.94
2.576,Clarksville,36.17,-87.51,1986,-1.21
2.048,Clarksville,36.17,-87.51,1987,-1.738
0.817,Clarksville,36.17,-87.51,1988,-2.969
6.277,Clarksville,36.17,-87.51,1989,2.491
6.702,Clarksville,36.17,-87.51,1990,2.916
3.08,Clarksville,36.17,-87.51,1991,-0.706
3.675,Clarksville,36.17,-87.51,1992,-0.111
4.464,Clarksville,36.17,-87.51,1993,0.678
-0.09,Clarksville,36.17,-87.51,1994,-3.876
3.331,Clarksville,36.17,-87.51,1995,-0.455
2.261,Clarksville,36.17,-87.51,1996,-1.525
2.454,Clarksville,36.17,-87.51,1997,-1.332
6.291,Clarksville,36.17,-87.51,1998,2.505
5.444,Clarksville,36.17,-87.51,1999,1.658
3.375,Clarksville,36.17,-87.51,2000,-0.411
1.317,Clarksville,36.17,-87.51,2001,-2.469
4.927,Clarksville,36.17,-87.51,2002,1.141
-0.093,Clarksville,36.17,-87.51,2003,-3.879
2.901,Clarksville,36.17,-87.51,2004,-0.885
5.929,Clarksville,36.17,-87.51,2005,2.143
7.489,Clarksville,36.17,-87.51,2006,3.703
4.549,Clarksville,36.17,-87.51,2007,0.763
2.197,Clarksville,36.17,-87.51,2008,-1.589
1.23,Clarksville,36.17,-87.51,2009,-2.556
0.346,Clarksville,36.17,-87.51,2010,-3.44
1.146,Clarksville,36.17,-87.51,2011,-2.64
6.095,Clarksville,36.17,-87.51,2012,2.309
4.823,Clarksville,36.17,-87.51,2013,1.037
15.621,Clearwater,28.13,-82.73,1960,0
13.967,Clearwater,28.13,-82.73,1961,-1.654
15.907,Clearwater,28.13,-82.73,1962,0.286
15.066,Clearwater,28.13,-82.73,1963,-0.555
14.907,Clearwater,28.13,-82.73,1964,-0.714
15.929,Clearwater,28.13,-82.73,1965,0.308
14.701,Clearwater,28.13,-82.73,1966,-0.92
17.417,Clearwater,28.13,-82.73,1967,1.796
15.859,Clearwater,28.13,-82.73,1968,0.238
15.384,Clearwater,28.13,-82.73,1969,-0.237
13.009,Clearwater,28.13,-82.73,1970,-2.612
16.077,Clearwater,28.13,-82.73,1971,0.456
19.717,Clearwater,28.13,-82.73,1972,4.096
16.567,Clearwater,28.13,-82.73,1973,0.946
21.753,Clearwater,28.13,-82.73,1974,6.132
18.687,Clearwater,28.13,-82.73,1975,3.066
13.925,Clearwater,28.13,-82.73,1976,-1.696
11.394,Clearwater,28.13,-82.73,1977,-4.227
13.148,Clearwater,28.13,-82.73,1978,-2.473
14.505,Clearwater,28.13,-82.73,1979,-1.116
16.315,Clearwater,28.13,-82.73,1980,0.694
10.794,Clearwater,28.13,-82.73,1981,-4.827
16.09,Clearwater,28.13,-82.73,1982,0.469
14.805,Clearwater,28.13,-82.73,1983,-0.816
14.448,Clearwater,28.13,-82.73,1984,-1.173
13.418,Clearwater,28.13,-82.73,1985,-2.203
15.148,Clearwater,28.13,-82.73,1986,-0.473
15.128,Clearwater,28.13,-82.73,1987,-0.493
14.43,Clearwater,28.13,-82.73,1988,-1.191
19.389,Clearwater,28.13,-82.73,1989,3.768
18.689,Clearwater,28.13,-82.73,1990,3.068
18.787,Clearwater,28.13,-82.73,1991,3.166
15.239,Clearwater,28.13,-82.73,1992,-0.382
19.17,Clearwater,28.13,-82.73,1993,3.549
15.786,Clearwater,28.13,-82.73,1994,0.165
15.114,Clearwater,28.13,-82.73,1995,-0.507
15.165,Clearwater,28.13,-82.73,1996,-0.456
16.708,Clearwater,28.13,-82.73,1997,1.087
17.463,Clearwater,28.13,-82.73,1998,1.842
17.67,Clearwater,28.13,-82.73,1999,2.049
16.251,Clearwater,28.13,-82.73,2000,0.63
13.024,Clearwater,28.13,-82.73,2001,-2.597
16.676,Clearwater,28.13,-82.73,2002,1.055
12.715,Clearwater,28.13,-82.73,2003,-2.906
15.198,Clearwater,28.13,-82.73,2004,-0.423
16.904,Clearwater,28.13,-82.73,2005,1.283
17.186,Clearwater,28.13,-82.73,2006,1.565
17.874,Clearwater,28.13,-82.73,2007,2.253
16.331,Clearwater,28.13,-82.73,2008,0.71
15.482,Clearwater,28.13,-82.73,2009,-0.139
12.755,Clearwater,28.13,-82.73,2010,-2.866
14.502,Clearwater,28.13,-82.73,2011,-1.119
16.619,Clearwater,28.13,-82.73,2012,0.998
19.375,Clearwater,28.13,-82.73,2013,3.754
7.116,Columbus,32.95,-85.21,1960,0
0.966,Columbus,39.38,-83.24,1960,0
4.169,Columbus,32.95,-85.21,1961,3.203
-4.071,Columbus,39.38,-83.24,1961,-5.037
6.253,Columbus,32.95,-85.21,1962,5.287
-2.463,Columbus,39.38,-83.24,1962,-3.429
4.227,Columbus,32.95,-85.21,1963,3.261
-5.006,Columbus,39.38,-83.24,1963,-5.972
5.534,Columbus,32.95,-85.21,1964,4.568
-0.283,Columbus,39.38,-83.24,1964,-1.249
7.721,Columbus,32.95,-85.21,1965,6.755
-0.908,Columbus,39.38,-83.24,1965,-1.874
4.693,Columbus,32.95,-85.21,1966,3.727
-3.915,Columbus,39.38,-83.24,1966,-4.881
7.666,Columbus,32.95,-85.21,1967,6.7
1.658,Columbus,39.38,-83.24,1967,0.692
5.44,Columbus,32.95,-85.21,1968,4.474
-3.76,Columbus,39.38,-83.24,1968,-4.726
5.99,Columbus,32.95,-85.21,1969,5.024
-1.977,Columbus,39.38,-83.24,1969,-2.943
3.161,Columbus,32.95,-85.21,1970,2.195
-5.113,Columbus,39.38,-83.24,1970,-6.079
7.444,Columbus,32.95,-85.21,1971,6.478
-3.065,Columbus,39.38,-83.24,1971,-4.031
9.679,Columbus,32.95,-85.21,1972,8.713
-0.387,Columbus,39.38,-83.24,1972,-1.353
6.477,Columbus,32.95,-85.21,1973,5.511
-0.022,Columbus,39.38,-83.24,1973,-0.988
13.346,Columbus,32.95,-85.21,1974,12.38
2.059,Columbus,39.38,-83.24,1974,1.093
9.379,Columbus,32.95,-85.21,1975,8.413
1.07,Columbus,39.38,-83.24,1975,0.104
4.704,Columbus,32.95,-85.21,1976,3.738
-2.94,Columbus,39.38,-83.24,1976,-3.906
0.812,Columbus,32.95,-85.21,1977,-0.154
-10.059,Columbus,39.38,-83.24,1977,-11.025
2.358,Columbus,32.95,-85.21,1978,1.392
-6.538,Columbus,39.38,-83.24,1978,-7.504
3.884,Columbus,32.95,-85.21,1979,2.918
-5.091,Columbus,39.38,-83.24,1979,-6.057
8.167,Columbus,32.95,-85.21,1980,7.201
-0.797,Columbus,39.38,-83.24,1980,-1.763
4.176,Columbus,32.95,-85.21,1981,3.21
-4.244,Columbus,39.38,-83.24,1981,-5.21
5.445,Columbus,32.95,-85.21,1982,4.479
-4.765,Columbus,39.38,-83.24,1982,-5.731
5.43,Columbus,32.95,-85.21,1983,4.464
-0.48,Columbus,39.38,-83.24,1983,-1.446
5.094,Columbus,32.95,-85.21,1984,4.128
-4.159,Columbus,39.38,-83.24,1984,-5.125
3.245,Columbus,32.95,-85.21,1985,2.279
-4.833,Columbus,39.38,-83.24,1985,-5.799
6.193,Columbus,32.95,-85.21,1986,5.227
-1.241,Columbus,39.38,-83.24,1986,-2.207
6.058,Columbus,32.95,-85.21,1987,5.092
-0.876,Columbus,39.38,-83.24,1987,-1.842
4.657,Columbus,32.95,-85.21,1988,3.691
-2.782,Columbus,39.38,-83.24,1988,-3.748
10.048,Columbus,32.95,-85.21,1989,9.082
2.92,Columbus,39.38,-83.24,1989,1.954
9.661,Columbus,32.95,-85.21,1990,8.695
3.713,Columbus,39.38,-83.24,1990,2.747
7.468,Columbus,32.95,-85.21,1991,6.502
-0.545,Columbus,39.38,-83.24,1991,-1.511
6.708,Columbus,32.95,-85.21,1992,5.742
-0.205,Columbus,39.38,-83.24,1992,-1.171
9.233,Columbus,32.95,-85.21,1993,8.267
1.467,Columbus,39.38,-83.24,1993,0.501
5.014,Columbus,32.95,-85.21,1994,4.048
-5.448,Columbus,39.38,-83.24,1994,-6.414
7.375,Columbus,32.95,-85.21,1995,6.409
-0.683,Columbus,39.38,-83.24,1995,-1.649
6.278,Columbus,32.95,-85.21,1996,5.312
-2.414,Columbus,39.38,-83.24,1996,-3.38
7.944,Columbus,32.95,-85.21,1997,6.978
-1.831,Columbus,39.38,-83.24,1997,-2.797
8.733,Columbus,32.95,-85.21,1998,7.767
3.334,Columbus,39.38,-83.24,1998,2.368
9.352,Columbus,32.95,-85.21,1999,8.386
0.005,Columbus,39.38,-83.24,1999,-0.961
7.675,Columbus,32.95,-85.21,2000,6.709
-2.167,Columbus,39.38,-83.24,2000,-3.133
5.271,Columbus,32.95,-85.21,2001,4.305
-1.481,Columbus,39.38,-83.24,2001,-2.447
8.249,Columbus,32.95,-85.21,2002,7.283
2.007,Columbus,39.38,-83.24,2002,1.041
4.656,Columbus,32.95,-85.21,2003,3.69
-4.34,Columbus,39.38,-83.24,2003,-5.306
6.594,Columbus,32.95,-85.21,2004,5.628
-2.851,Columbus,39.38,-83.24,2004,-3.817
8.98,Columbus,32.95,-85.21,2005,8.014
0.516,Columbus,39.38,-83.24,2005,-0.45
10.529,Columbus,32.95,-85.21,2006,9.563
4.952,Columbus,39.38,-83.24,2006,3.986
8.508,Columbus,32.95,-85.21,2007,7.542
1.994,Columbus,39.38,-83.24,2007,1.028
6.113,Columbus,32.95,-85.21,2008,5.147
-0.683,Columbus,39.38,-83.24,2008,-1.649
7.484,Columbus,32.95,-85.21,2009,6.518
-4.216,Columbus,39.38,-83.24,2009,-5.182
4.369,Columbus,32.95,-85.21,2010,3.403
-2.873,Columbus,39.38,-83.24,2010,-3.839
4.861,Columbus,32.95,-85.21,2011,3.895
-3.164,Columbus,39.38,-83.24,2011,-4.13
9.603,Columbus,32.95,-85.21,2012,8.637
1.445,Columbus,39.38,-83.24,2012,0.479
10.762,Columbus,32.95,-85.21,2013,9.796
0.536,Columbus,39.38,-83.24,2013,-0.43
17.488,Coral Springs,26.52,-80.6,1960,0
16.347,Coral Springs,26.52,-80.6,1961,-1.141
18.256,Coral Springs,26.52,-80.6,1962,0.768
17.576,Coral Springs,26.52,-80.6,1963,0.088
17.377,Coral Springs,26.52,-80.6,1964,-0.111
17.681,Coral Springs,26.52,-80.6,1965,0.193
16.636,Coral Springs,26.52,-80.6,1966,-0.852
19.18,Coral Springs,26.52,-80.6,1967,1.692
17.393,Coral Springs,26.52,-80.6,1968,-0.095
17.472,Coral Springs,26.52,-80.6,1969,-0.016
15.268,Coral Springs,26.52,-80.6,1970,-2.22
17.553,Coral Springs,26.52,-80.6,1971,0.065
20.969,Coral Springs,26.52,-80.6,1972,3.481
18.767,Coral Springs,26.52,-80.6,1973,1.279
21.733,Coral Springs,26.52,-80.6,1974,4.245
20.501,Coral Springs,26.52,-80.6,1975,3.013
16.236,Coral Springs,26.52,-80.6,1976,-1.252
14.089,Coral Springs,26.52,-80.6,1977,-3.399
15.505,Coral Springs,26.52,-80.6,1978,-1.983
16.88,Coral Springs,26.52,-80.6,1979,-0.608
17.657,Coral Springs,26.52,-80.6,1980,0.169
12.96,Coral Springs,26.52,-80.6,1981,-4.528
17.688,Coral Springs,26.52,-80.6,1982,0.2
17.136,Coral Springs,26.52,-80.6,1983,-0.352
17.362,Coral Springs,26.52,-80.6,1984,-0.126
15.1,Coral Springs,26.52,-80.6,1985,-2.388
16.992,Coral Springs,26.52,-80.6,1986,-0.496
16.924,Coral Springs,26.52,-80.6,1987,-0.564
17.39,Coral Springs,26.52,-80.6,1988,-0.098
20.301,Coral Springs,26.52,-80.6,1989,2.813
20.421,Coral Springs,26.52,-80.6,1990,2.933
20.292,Coral Springs,26.52,-80.6,1991,2.804
17.019,Coral Springs,26.52,-80.6,1992,-0.469
20.549,Coral Springs,26.52,-80.6,1993,3.061
18.241,Coral Springs,26.52,-80.6,1994,0.753
16.904,Coral Springs,26.52,-80.6,1995,-0.584
17.21,Coral Springs,26.52,-80.6,1996,-0.278
18.211,Coral Springs,26.52,-80.6,1997,0.723
18.97,Coral Springs,26.52,-80.6,1998,1.482
19.133,Coral Springs,26.52,-80.6,1999,1.645
17.852,Coral Springs,26.52,-80.6,2000,0.364
14.683,Coral Springs,26.52,-80.6,2001,-2.805
18.61,Coral Springs,26.52,-80.6,2002,1.122
14.792,Coral Springs,26.52,-80.6,2003,-2.696
17.252,Coral Springs,26.52,-80.6,2004,-0.236
18.123,Coral Springs,26.52,-80.6,2005,0.635
18.391,Coral Springs,26.52,-80.6,2006,0.903
20.115,Coral Springs,26.52,-80.6,2007,2.627
18.37,Coral Springs,26.52,-80.6,2008,0.882
17.104,Coral Springs,26.52,-80.6,2009,-0.384
14.773,Coral Springs,26.52,-80.6,2010,-2.715
17.004,Coral Springs,26.52,-80.6,2011,-0.484
17.821,Coral Springs,26.52,-80.6,2012,0.333
20.774,Coral Springs,26.52,-80.6,2013,3.286
12.409,Corpus Christi,28.13,-97.27,1960,0
10.123,Corpus Christi,28.13,-97.27,1961,-2.286
9.676,Corpus Christi,28.13,-97.27,1962,-2.733
9.296,Corpus Christi,28.13,-97.27,1963,-3.113
12.619,Corpus Christi,28.13,-97.27,1964,0.21
14.724,Corpus Christi,28.13,-97.27,1965,2.315
9.934,Corpus Christi,28.13,-97.27,1966,-2.475
12.365,Corpus Christi,28.13,-97.27,1967,-0.044
11.166,Corpus Christi,28.13,-97.27,1968,-1.243
13.982,Corpus Christi,28.13,-97.27,1969,1.573
9.949,Corpus Christi,28.13,-97.27,1970,-2.46
15.384,Corpus Christi,28.13,-97.27,1971,2.975
14.792,Corpus Christi,28.13,-97.27,1972,2.383
9.777,Corpus Christi,28.13,-97.27,1973,-2.632
12.808,Corpus Christi,28.13,-97.27,1974,0.399
14.357,Corpus Christi,28.13,-97.27,1975,1.948
12.402,Corpus Christi,28.13,-97.27,1976,-0.007
